facility_id,measure_id,measure_name,start_date,end_date,score_numeric,score_raw,score_available,sample_size,footnote
010061,OP_18b,"Average (median) time patients spent in the emergency department before leaving from the visit, excluding patients transferred to another facility or psychiatric care/mental health patients. A lower number of minutes is better",2024-07-01,2025-06-30,172.0,172,true,728,
010061,OP_18c,Average (median) time psychiatric/mental health patients spent in the emergency department before leaving from the visit. A lower number of minutes is better,2024-07-01,2025-06-30,278.0,278,true,34,
010061,OP_18d,Average (median) time patients spent in the emergency department before being transferred to another facility. A lower number of minutes is better,2024-07-01,2025-06-30,374.0,374,true,31,
010061,OP_22,Left before being seen,2024-01-01,2024-12-31,,3,true,18118,
010061,OP_23,Head CT results,2024-07-01,2025-06-30,,21,true,14,
010062,EDV,Emergency department volume,2024-01-01,2024-12-31,,low,true,,
010062,OP_18a,"Average (median) time all patients spent in the emergency department before leaving from the visit, including psychiatric/mental health patients and patients who were transferred to another facility. A lower number of minutes is better",2024-07-01,2025-06-30,112.0,112,true,239,3
010062,OP_18b,"Average (median) time patients spent in the emergency department before leaving from the visit, excluding patients transferred to another facility or psychiatric care/mental health patients. A lower number of minutes is better",2024-07-01,2025-06-30,112.0,112,true,236,3
010062,OP_18c,Average (median) time psychiatric/mental health patients spent in the emergency department before leaving from the visit. A lower number of minutes is better,2024-07-01,2025-06-30,,Not Available,false,Not Available,"1, 3"
010062,OP_18d,Average (median) time patients spent in the emergency department before being transferred to another facility. A lower number of minutes is better,2024-07-01,2025-06-30,,Not Available,false,Not Available,"3, 7"
010062,OP_22,Left before being seen,2024-01-01,2024-12-31,,4,true,9281,
010062,OP_23,Head CT results,2024-07-01,2025-06-30,,Not Available,false,Not Available,5
010065,EDV,Emergency department volume,2024-01-01,2024-12-31,,medium,true,,
010065,OP_18a,"Average (median) time all patients spent in the emergency department before leaving from the visit, including psychiatric/mental health patients and patients who were transferred to another facility. A lower number of minutes is better",2024-07-01,2025-06-30,159.0,159,true,510,
010065,OP_18b,"Average (median) time patients spent in the emergency department before leaving from the visit, excluding patients transferred to another facility or psychiatric care/mental health patients. A lower number of minutes is better",2024-07-01,2025-06-30,151.0,151,true,469,
010065,OP_18c,Average (median) time psychiatric/mental health patients spent in the emergency department before leaving from the visit. A lower number of minutes is better,2024-07-01,2025-06-30,288.0,288,true,18,
010065,OP_18d,Average (median) time patients spent in the emergency department before being transferred to another facility. A lower number of minutes is better,2024-07-01,2025-06-30,390.0,390,true,23,
010065,OP_22,Left before being seen,2024-01-01,2024-12-31,,2,true,20291,
010065,OP_23,Head CT results,2024-07-01,2025-06-30,,58,true,12,
010073,EDV,Emergency department volume,2024-01-01,2024-12-31,,low,true,,
010073,OP_18a,"Average (median) time all patients spent in the emergency department before leaving from the visit, including psychiatric/mental health patients and patients who were transferred to another facility. A lower number of minutes is better",2024-07-01,2025-06-30,93.0,93,true,379,
010073,OP_18b,"Average (median) time patients spent in the emergency department before leaving from the visit, excluding patients transferred to another facility or psychiatric care/mental health patients. A lower number of minutes is better",2024-07-01,2025-06-30,90.0,90,true,346,
010073,OP_18c,Average (median) time psychiatric/mental health patients spent in the emergency department before leaving from the visit. A lower number of minutes is better,2024-07-01,2025-06-30,100.0,100,true,12,
010073,OP_18d,Average (median) time patients spent in the emergency department before being transferred to another facility. A lower number of minutes is better,2024-07-01,2025-06-30,318.0,318,true,21,
010073,OP_22,Left before being seen,2024-01-01,2024-12-31,,0,true,4633,
010073,OP_23,Head CT results,2024-07-01,2025-06-30,,Not Available,false,Not Available,1
010078,EDV,Emergency department volume,2024-01-01,2024-12-31,,medium,true,,
010078,OP_18a,"Average (median) time all patients spent in the emergency department before leaving from the visit, including psychiatric/mental health patients and patients who were transferred to another facility. A lower number of minutes is better",2024-07-01,2025-06-30,235.0,235,true,393,
010078,OP_18b,"Average (median) time patients spent in the emergency department before leaving from the visit, excluding patients transferred to another facility or psychiatric care/mental health patients. A lower number of minutes is better",2024-07-01,2025-06-30,232.0,232,true,374,
010078,OP_18c,Average (median) time psychiatric/mental health patients spent in the emergency department before leaving from the visit. A lower number of minutes is better,2024-07-01,2025-06-30,378.0,378,true,18,
010078,OP_18d,Average (median) time patients spent in the emergency department before being transferred to another facility. A lower number of minutes is better,2024-07-01,2025-06-30,,Not Available,false,Not Available,1
010078,OP_22,Left before being seen,2024-01-01,2024-12-31,,4,true,39422,
010078,OP_23,Head CT results,2024-07-01,2025-06-30,,82,true,11,
010079,EDV,Emergency department volume,2024-01-01,2024-12-31,,medium,true,,
010079,OP_18a,"Average (median) time all patients spent in the emergency department before leaving from the visit, including psychiatric/mental health patients and patients who were transferred to another facility. A lower number of minutes is better",2024-07-01,2025-06-30,187.0,187,true,382,
010079,OP_18b,"Average (median) time patients spent in the emergency department before leaving from the visit, excluding patients transferred to another facility or psychiatric care/mental health patients. A lower number of minutes is better",2024-07-01,2025-06-30,183.0,183,true,354,
010079,OP_18c,Average (median) time psychiatric/mental health patients spent in the emergency department before leaving from the visit. A lower number of minutes is better,2024-07-01,2025-06-30,332.0,332,true,14,
010079,OP_18d,Average (median) time patients spent in the emergency department before being transferred to another facility. A lower number of minutes is better,2024-07-01,2025-06-30,456.0,456,true,20,
010079,OP_22,Left before being seen,2024-01-01,2024-12-31,,2,true,29677,
010079,OP_23,Head CT results,2024-07-01,2025-06-30,,Not Available,false,Not Available,1
010083,EDV,Emergency department volume,2024-01-01,2024-12-31,,high,true,,
010083,OP_18a,"Average (median) time all patients spent in the emergency department before leaving from the visit, including psychiatric/mental health patients and patients who were transferred to another facility. A lower number of minutes is better",2024-07-01,2025-06-30,131.0,131,true,425,
010083,OP_18b,"Average (median) time patients spent in the emergency department before leaving from the visit, excluding patients transferred to another facility or psychiatric care/mental health patients. A lower number of minutes is better",2024-07-01,2025-06-30,131.0,131,true,411,
010083,OP_18c,Average (median) time psychiatric/mental health patients spent in the emergency department before leaving from the visit. A lower number of minutes is better,2024-07-01,2025-06-30,,Not Available,false,Not Available,1
010083,OP_18d,Average (median) time patients spent in the emergency department before being transferred to another facility. A lower number of minutes is better,2024-07-01,2025-06-30,,Not Available,false,Not Available,1
010083,OP_22,Left before being seen,2024-01-01,2024-12-31,,2,true,58281,
010083,OP_23,Head CT results,2024-07-01,2025-06-30,,77,true,13,
010085,EDV,Emergency department volume,2024-01-01,2024-12-31,,high,true,,
010085,OP_18a,"Average (median) time all patients spent in the emergency department before leaving from the visit, including psychiatric/mental health patients and patients who were transferred to another facility. A lower number of minutes is better",2024-07-01,2025-06-30,158.0,158,true,460,
